Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,articulated_AC," 9,668,000 "," 9,668,000 "," 9,668,000 "," 10,151,400 "," 15,227,100 "," 11,369,568 "," 17,500,000 ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bus incentives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,standard,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure purchase price (INR/bus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,midi_AC,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,standard,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,standard_AC,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,articulated,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0,0,0,0,0, -   ," 1,547,190 ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure incentives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,standard,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bus loan? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,midi_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,standard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,standard_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,articulated,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bus loan term (yrs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,midi_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,standard,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,standard_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,articulated,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real interest rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,midi_AC,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,standard,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,standard_AC,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,articulated,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,10.5%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bus percent down payment (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,standard,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,articulated,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure loan?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,midi_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,standard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,standard_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,articulated,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure loan term (yrs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,midi_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,standard,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,standard_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,articulated,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure down payment (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,standard,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,articulated,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0%,0%,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Licensing and registration (R$/yr/bus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,midi_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,standard, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,standard_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,articulated, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,articulated_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insurance (R$/yr/bus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,midi_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,standard, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,standard_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,articulated, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,articulated_AC, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fees (R$/yr/bus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,standard,533400,533400,533400,674100,674100,674100,429100,,,,,,,,,,,,,,,,,,,,,
,standard_AC,674100,674100,674100,674100,674100,674100,429100,,,,,,,,,,,,,,,,,,,,,
,articulated,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuel price (INR/DLE) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,standard,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,standard_AC,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,articulated,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,63,63,63,63,63,39,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuel price annual growth rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,standard,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,articulated,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEF price (INR/km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0.000,0.000,0.000,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0.000,0.000,0.000,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,
,standard,0.000,0.000,0.000,0.63,0.51,0,0,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0.000,0.000,0.000,1.09,0.87,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated,0.000,0.000,0.000,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0.000,0.000,0.000,0.00,0.00,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maintenance relative to BSIV diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,midi_AC,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,standard,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,standard_AC,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,articulated,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,1,1,1,1,0.86,1.08,0.76,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maintenance (INR/km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,standard,2.0,2.0,2.0,11.7,10.1,12.7,8.9,,,,,,,,,,,,,,,,,,,,,
,standard_AC,11.7,11.7,11.7,11.7,10.1,12.7,8.9,,,,,,,,,,,,,,,,,,,,,
,articulated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midlife overhaul or battery replacement (INR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0,0,0,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0,0,0,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,standard,217000,217000,217000,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,standard_AC,217000,217000,217000,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,articulated,0,0,0,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0,0,0,0,0,0, -   ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midlife overhaul or battery replacement year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,midi_AC,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,standard,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,standard_AC,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,articulated,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure maintenance cost (INR/DLE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,0.000,0.000,0.000,0.000,0.000,0.017,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
,midi_AC,0.000,0.000,0.000,0.000,0.000,0.017,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
,standard,0.000,0.000,0.000,0.000,0.000,0.017,0.000,,,,,,,,,,,,,,,,,,,,,
,standard_AC,0.000,0.000,0.000,0.000,0.000,0.017,0.000,,,,,,,,,,,,,,,,,,,,,
,articulated,0.000,0.000,0.000,0.000,0.000,0.017,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,0.000,0.000,0.000,0.000,0.000,0.017,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staff costs (INR/km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BSII_diesel,BSIII_diesel,BSIV_diesel,BSVI_diesel,BSVI_hybrid,BSVI_CNG,BEB,,,,,,,,,,,,,,,,,,,,,
,midi,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,
,midi_AC,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,
,standard,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,
,standard_AC,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,
,articulated,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,
,articulated_AC,29,29,29,29,29,29,29,,,,,,,,,,,,,,,,,,,,,